Level,Date and Time,Source,Event ID,Task Category,Log Message
Information,4/4/2025 8:48:00 AM,Microsoft-Windows-FilterManager,6,,"File System Filter 'WdFilter' (10.0, ‎1976‎-‎06‎-‎16T05:19:27.000000000Z) has successfully loaded and registered with Filter Manager."
Information,4/4/2025 8:48:00 AM,Microsoft-Windows-FilterManager,6,,"File System Filter 'Wof' (10.0, ‎2045‎-‎11‎-‎26T22:33:37.000000000Z) has successfully loaded and registered with Filter Manager."
Information,4/4/2025 8:48:00 AM,Microsoft-Windows-FilterManager,6,,"File System Filter 'FileInfo' (10.0, ‎2093‎-‎04‎-‎02T06:59:43.000000000Z) has successfully loaded and registered with Filter Manager."
Information,4/4/2025 8:47:59 AM,Microsoft-Windows-HAL,16,,IOMMU fault reporting has been initialized.
Information,4/4/2025 8:47:59 AM,Microsoft-Windows-Kernel-General,20,(6),"The leap second configuration has been updated.
Reason: Leap second data initialized from registry during boot
Leap seconds enabled: true
New leap second count: 0
Old leap second count: 0"
Information,4/4/2025 8:47:59 AM,Microsoft-Windows-IsolatedUserMode,3,,"Secure Kernel started with status STATUS_SUCCESS and flags HvciEnabled,HvciStrictMode."
Information,4/4/2025 8:47:59 AM,Microsoft-Windows-Hyper-V-Hypervisor,165,,"Hypervisor configured mitigations for CVE-2019-11091, CVE-2018-12126, CVE-2018-12127, CVE-2018-12130 for virtual machines.

Processor not affected: false
Processor family not affected: false
Processor supports microarchitectural buffer flush: false
Buffer flush needed: false
"
Information,4/4/2025 8:47:59 AM,Microsoft-Windows-Hyper-V-Hypervisor,156,,"Hypervisor configured mitigations for CVE-2018-3646 for virtual machines.

Processor not affected: false
Processor family not affected: false
Processor supports cache flush: false
HyperThreading enabled: true
Parent hypervisor applies mitigations: false
Mitigations disabled by bcdedit: false
Mitigations enabled: true
Cache flush needed: false
"
Information,4/4/2025 8:47:59 AM,Microsoft-Windows-Hyper-V-Hypervisor,129,,"Hypervisor initialized I/O remapping.

Hardware present: true
Hardware enabled: true
Policy: 0x0
Enabled features: 0x34A
Internal information: 0x0
Problems: 0x0
Additional information: 0x0"
Information,4/4/2025 8:47:59 AM,Microsoft-Windows-Hyper-V-Hypervisor,2,,Hypervisor scheduler type is 0x4.
Information,4/4/2025 8:47:59 AM,Microsoft-Windows-Hyper-V-Hypervisor,1,,Hypervisor successfully started.
Information,4/4/2025 8:47:59 AM,Microsoft-Windows-Kernel-Boot,27,(33),The boot type was 0x0.
Information,4/4/2025 8:47:59 AM,Microsoft-Windows-Kernel-Boot,25,(32),The boot menu policy was 0x1.
Information,4/4/2025 8:47:59 AM,Microsoft-Windows-Kernel-Boot,238,(101),EFI time zone bias: 2047. Daylight flags: 0. Firmware time: ‎2025‎-‎04‎-‎04T08:47:59.000000000Z.
Information,4/4/2025 8:47:59 AM,Microsoft-Windows-Kernel-Boot,20,(31),The last shutdown's success status was true. The last boot's success status was true.
Information,4/4/2025 8:47:59 AM,Microsoft-Windows-Kernel-Boot,153,(62),"Virtualization-based security (policies: VBS Enabled,VSM Required,Hvci,Boot Chain Signer Soft Enforced) is enabled due to VBS registry configuration."
Information,4/4/2025 8:47:59 AM,Microsoft-Windows-Kernel-General,25,(12),"The system time was initialized to ‎2025‎-‎04‎-‎04T03:17:59.500000000Z. 

Loader time: ‎2025‎-‎04‎-‎04T03:17:59.000000000Z
Internal boot flags: 0x2
HAL RTC error code: 0x0
RTC time is in UTC: false
Soft boot: false
Success: true
Phase: 0"
Information,4/4/2025 8:47:59 AM,Microsoft-Windows-Kernel-General,12,(1),The operating system started at system time ‎2025‎-‎04‎-‎04T03:17:59.500000000Z.
Information,4/4/2025 3:00:36 AM,Microsoft-Windows-Kernel-General,13,(2),The operating system is shutting down at system time ‎2025‎-‎04‎-‎03T21:30:36.650321600Z.
Information,4/4/2025 3:00:34 AM,Microsoft-Windows-Kernel-Power,577,(280),The system has prepared for a system initiated reboot from Active.
Information,4/4/2025 3:00:32 AM,Microsoft-Windows-Kernel-Power,109,(103),"The kernel power manager has initiated a shutdown transition.

Action: Power Action Shutdown Off 
Event Code: 0x0 
Reason: Kernel API"
Information,4/4/2025 3:00:30 AM,Microsoft-Windows-WLAN-AutoConfig,4001,,"WLAN AutoConfig service has successfully stopped.
"
Information,4/4/2025 8:48:12 AM,EventLog,6013,,The system uptime is 13 seconds.
Information,4/4/2025 8:48:12 AM,EventLog,6005,,The Event log service was started.
Information,4/4/2025 8:48:12 AM,EventLog,6009,,Microsoft (R) Windows (R) 10.00. 26100  Multiprocessor Free.
Information,4/4/2025 3:00:29 AM,Microsoft-Windows-Dhcp-Client,50037,Service State Event,DHCPv4 client service is stopped. ShutDown Flag value is 1
Information,4/4/2025 3:00:29 AM,Microsoft-Windows-Dhcp-Client,50106,Service State Event,DHCPv4 is waiting on DHCPv6 service to stop
Information,4/4/2025 3:00:29 AM,Microsoft-Windows-Dhcp-Client,50105,Service State Event,DHCPv4 client ProcessDHCPRequestForever received TERMINATE_EVENT
Information,4/4/2025 3:00:29 AM,Microsoft-Windows-DHCPv6-Client,51057,Service State Event,DHCPv6 client service stop is almost done.DHCP Context Ref count is 1
Information,4/4/2025 3:00:29 AM,Microsoft-Windows-DHCPv6-Client,51047,Service State Event,DHCPv6 client service is stopped. ShutDown Flag value is 1
Information,4/4/2025 3:00:29 AM,Microsoft-Windows-Dhcp-Client,50104,Service State Event,DHCPv4 client received shutdown notification
Information,4/4/2025 3:00:29 AM,EventLog,6006,,The Event log service was stopped.
Information,4/4/2025 3:00:26 AM,Microsoft-Windows-IsolatedUserMode,2,,Secure Trustlet Id 6 and Pid 5544 stopped with status STATUS_SUCCESS.
Information,4/4/2025 3:00:25 AM,Microsoft-Windows-Winlogon,7002,(1102),User Logoff Notification for Customer Experience Improvement Program
Information,4/4/2025 3:00:22 AM,User32,1074,,"The process C:\Windows\System32\RuntimeBroker.exe (RITAM-ASUS) has initiated the power off of computer RITAM-ASUS on behalf of user RITAM-ASUS\ritam for the following reason: Other (Unplanned)
 Reason Code: 0x0
 Shutdown Type: power off
 Comment: "
Information,4/4/2025 12:56:30 AM,Service Control Manager,7040,,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
Information,4/3/2025 11:19:32 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 4 to 5.

Reason PolicyChange 

BootId: 47"
Information,4/3/2025 10:38:09 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 3 to 4.

Reason PolicyChange 

BootId: 47"
Information,4/3/2025 10:37:38 PM,Microsoft-Windows-Kernel-Power,506,(157),"The system is entering Modern Standby 

Reason: 16777220."
Information,4/3/2025 10:37:38 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 2 to 3.

Reason 16777220 

BootId: 47"
Information,4/3/2025 10:37:38 PM,Microsoft-Windows-Kernel-Power,507,(158),"The system is exiting Modern Standby 

Reason: 16777220."
Information,4/3/2025 10:37:37 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 1 to 2.

Reason PolicyChange 

BootId: 47"
Information,4/3/2025 10:37:37 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 0 to 1.

Reason PolicyChange 

BootId: 47"
Information,4/3/2025 9:04:38 PM,Service Control Manager,7040,,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
Information,4/3/2025 8:01:37 PM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.427.37.0) - Current Channel (Broad)
Information,4/3/2025 8:01:30 PM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.427.37.0) - Current Channel (Broad)
Information,4/3/2025 7:52:54 PM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\WINDOWS\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Windows\DeliveryOptimization\State\dosvcState.dat was cleared updating 4 keys and creating 1 modified pages.
Information,4/3/2025 7:50:44 PM,Microsoft-Windows-IsolatedUserMode,1,,Secure Trustlet \??\C:\WINDOWS\System32\NgcIso.exe Id 6 and Pid 5544 started with status STATUS_SUCCESS.
Information,4/3/2025 7:50:43 PM,Microsoft-Windows-TPM-WMI,1038,,"Pre-attestation health checks confirm that the device is expected to pass attestation.
 Please see C:\WINDOWS\Logs\MeasuredBoot\0000000215-0000000000.json for detailed information on what checks were made."
Information,4/3/2025 7:50:42 PM,Microsoft-Windows-IsolatedUserMode,1,,Secure Trustlet \??\C:\WINDOWS\system32\lsaiso.exe Id 1 and Pid 1372 started with status STATUS_SUCCESS.
Information,4/3/2025 7:50:29 PM,Microsoft-Windows-Kernel-Boot,238,(101),EFI time zone bias: 2047. Daylight flags: 0. Firmware time: ‎2025‎-‎04‎-‎03T19:50:28.000000000Z.
Information,4/3/2025 7:50:29 PM,Microsoft-Windows-Kernel-General,25,(12),"The system time was initialized to ‎2025‎-‎04‎-‎03T14:20:29.500000000Z. 

Loader time: ‎2025‎-‎04‎-‎03T14:20:28.000000000Z
Internal boot flags: 0x2
HAL RTC error code: 0x0
RTC time is in UTC: false
Soft boot: false
Success: true
Phase: 0"
Information,4/3/2025 7:50:29 PM,Microsoft-Windows-Kernel-General,12,(1),The operating system started at system time ‎2025‎-‎04‎-‎03T14:20:29.500000000Z.
Information,4/3/2025 6:16:06 PM,Microsoft-Windows-Kernel-General,13,(2),The operating system is shutting down at system time ‎2025‎-‎04‎-‎03T12:46:06.411934800Z.
Information,4/3/2025 6:15:59 PM,Microsoft-Windows-IsolatedUserMode,2,,Secure Trustlet Id 6 and Pid 5728 stopped with status STATUS_SUCCESS.
Information,4/3/2025 6:15:57 PM,Microsoft-Windows-IsolatedUserMode,2,,Secure Trustlet Id 0 and Pid 0 stopped with status STATUS_SUCCESS.
Information,4/3/2025 4:24:40 PM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\Users\ritam\AppData\Local\Packages\Microsoft.OneDriveSync_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages.
Information,4/3/2025 4:24:40 PM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\ProgramData\Packages\Microsoft.DesktopAppInstaller_8wekyb3d8bbwe\S-1-5-21-2924747246-3930347400-3812659321-1001\SystemAppData\Helium\Cache\cbd2fc6563745868_COM15.dat was cleared updating 1 keys and creating 1 modified pages.
Information,4/3/2025 4:24:36 PM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\Users\defaultuser100000\AppData\Local\Microsoft\Windows\UsrClass.dat was cleared updating 11 keys and creating 3 modified pages.
Information,4/3/2025 4:24:36 PM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\Users\defaultuser100000\NTUSER.DAT was cleared updating 36 keys and creating 14 modified pages.
Information,4/3/2025 3:08:43 PM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.427.33.0) - Current Channel (Broad)
Information,4/3/2025 3:08:34 PM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.427.33.0) - Current Channel (Broad)
Information,4/3/2025 2:58:17 PM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\ProgramData\Packages\Microsoft.OneDriveSync_8wekyb3d8bbwe\S-1-5-21-2924747246-3930347400-3812659321-1001\SystemAppData\Helium\Cache\15fa4373136bc43c_COM15.dat was cleared updating 1 keys and creating 1 modified pages.
Information,4/3/2025 2:58:03 PM,Microsoft-Windows-Kernel-General,15,(10),Hive \??\C:\WINDOWS\System32\config\COMPONENTS was reorganized with a starting size of 59535360 bytes and an ending size of 48164864 bytes.
Information,4/3/2025 2:57:48 PM,Microsoft-Windows-IsolatedUserMode,1,,Secure Trustlet \??\C:\WINDOWS\System32\NgcIso.exe Id 6 and Pid 5728 started with status STATUS_SUCCESS.
Information,4/3/2025 2:57:46 PM,Microsoft-Windows-TPM-WMI,1038,,"Pre-attestation health checks confirm that the device is expected to pass attestation.
 Please see C:\WINDOWS\Logs\MeasuredBoot\0000000214-0000000000.json for detailed information on what checks were made."
Information,4/3/2025 2:57:33 PM,Microsoft-Windows-Kernel-Boot,238,(101),EFI time zone bias: 2047. Daylight flags: 0. Firmware time: ‎2025‎-‎04‎-‎03T14:57:32.000000000Z.
Information,4/3/2025 2:57:33 PM,Microsoft-Windows-Kernel-General,25,(12),"The system time was initialized to ‎2025‎-‎04‎-‎03T09:27:33.500000000Z. 

Loader time: ‎2025‎-‎04‎-‎03T09:27:32.000000000Z
Internal boot flags: 0x2
HAL RTC error code: 0x0
RTC time is in UTC: false
Soft boot: false
Success: true
Phase: 0"
Information,4/3/2025 2:57:33 PM,Microsoft-Windows-Kernel-General,12,(1),The operating system started at system time ‎2025‎-‎04‎-‎03T09:27:33.500000000Z.
Information,4/3/2025 10:30:31 AM,Microsoft-Windows-Kernel-General,13,(2),The operating system is shutting down at system time ‎2025‎-‎04‎-‎03T05:00:31.259508600Z.
Information,4/3/2025 10:30:24 AM,Microsoft-Windows-IsolatedUserMode,2,,Secure Trustlet Id 6 and Pid 5588 stopped with status STATUS_SUCCESS.
Information,4/3/2025 10:29:57 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 13 to 14.

Reason PolicyChange 

BootId: 45"
Information,4/3/2025 10:28:55 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 12 to 13.

Reason PolicyChange 

BootId: 45"
Information,4/3/2025 10:28:54 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 11 to 12.

Reason PolicyChange 

BootId: 45"
Information,4/3/2025 10:28:45 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 9 to 11.

Reason InputAccelerometer 

BootId: 45"
Information,4/3/2025 10:28:45 AM,Microsoft-Windows-Kernel-Power,507,(158),"The system is exiting Modern Standby 

Reason: Input Keyboard."
Information,4/3/2025 10:27:58 AM,Microsoft-Windows-Kernel-Power,506,(157),"The system is entering Modern Standby 

Reason: Idle Timeout."
Information,4/3/2025 10:27:58 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 8 to 9.

Reason SessionUnlock 

BootId: 45"
Information,4/3/2025 10:27:28 AM,Microsoft-Windows-Power-Troubleshooter,1,,"The system has returned from a low power state.

Sleep Time: ‎2025‎-‎04‎-‎03T04:56:09.581652700Z
Wake Time: ‎2025‎-‎04‎-‎03T04:57:27.604194800Z

Wake Source: Unknown"
Information,4/3/2025 10:27:28 AM,Microsoft-Windows-TPM-WMI,1038,,"Pre-attestation health checks confirm that the device is expected to pass attestation.
 Please see C:\WINDOWS\Logs\MeasuredBoot\0000000213-0000000002.json for detailed information on what checks were made."
Information,4/3/2025 10:27:27 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 6 to 8.

Reason Unknown 

BootId: 45"
Information,4/3/2025 10:27:27 AM,Microsoft-Windows-Kernel-Power,507,(158),"The system is exiting Modern Standby 

Reason: Power Button."
